14	5	6	17	2
29	4	15	8	48
18	8	18	40	8
5	5	7	13	41
23	11	18	6	35
28	10	18	4	59
9	4	19	29	10
31	8	9	43	25
23	9	18	25	50
15	9	22	20	19
17	12	21	6	6
14	7	8	40	33
5	8	12	55	35
17	3	16	6	16
20	3	19	17	24
28	9	13	32	55
25	9	9	43	45
7	8	13	53	59
9	11	16	16	38
18	3	12	42	34
18	8	17	42	10
10	11	15	31	1
3	12	7	12	32
6	3	18	30	51
6	8	16	30	39
19	5	9	7	14
12	11	10	6	10
18	12	13	31	40
15	5	9	6	58
18	6	22	54	3
9	12	12	43	12
2	3	19	17	56
3	3	6	39	55
10	12	17	6	14
17	11	6	10	39
14	10	22	39	9
22	12	17	8	32
6	3	9	18	26
4	11	15	31	20
14	5	18	39	32
20	3	18	39	9
6	7	15	43	41
5	3	16	54	42
10	7	13	5	42
5	5	17	15	10
8	10	11	42	52
22	4	14	42	39
20	11	13	5	23
26	3	9	18	31
19	5	10	7	8
30	3	16	10	16
7	7	16	55	45
26	10	16	16	37
30	6	16	53	54
26	8	18	8	48
3	8	17	52	49
27	5	12	31	23
19	5	17	30	5
31	12	19	2	48
8	10	14	54	25
13	8	13	19	55
28	8	18	50	8
26	5	9	7	18
2	9	14	42	41
7	4	12	19	5
30	9	21	49	20
20	4	19	37	37
7	8	11	55	9
23	4	15	44	42
1	9	16	30	39
13	4	14	42	40
4	11	9	32	22
1	4	8	59	51
16	4	18	7	31
29	9	11	43	38
22	12	17	18	38
4	3	10	31	29
19	10	18	24	58
3	9	9	1	8
13	7	6	45	20
4	9	19	18	20
9	7	11	7	11
11	12	7	36	54
29	6	19	35	37
11	9	12	54	49
14	8	22	18	4
5	5	13	43	15
28	12	17	8	57
9	6	17	29	8
10	4	23	3	35
3	11	21	27	56
17	4	10	43	39
26	5	13	44	37
16	11	13	33	19
3	6	16	19	42
9	11	15	21	4
14	8	10	43	23
24	6	18	17	21
29	12	14	30	49
2	9	13	31	27
7	7	9	54	45
16	10	21	4	42
18	9	15	43	12
29	10	21	50	10
20	5	15	54	48
24	3	8	45	36
14	5	10	18	44
1	7	18	56	32
14	10	8	41	21
22	9	19	2	37
14	9	14	18	36
10	4	15	6	49
23	12	19	36	37
11	9	7	14	1
23	7	14	43	20
4	5	15	22	53
5	5	17	30	21
5	5	14	54	48
11	6	19	27	37
13	5	12	43	36
16	10	14	43	40
22	6	14	54	36
30	3	16	32	31
4	3	9	19	11
18	9	21	14	32
4	11	16	40	41
18	8	13	43	12
5	3	20	5	7
30	9	20	38	47
13	7	8	40	48
19	3	21	58	1
18	9	16	31	24
20	7	18	24	6
30	9	18	24	58
8	4	12	30	58
13	5	9	31	37
22	7	17	54	52
18	6	7	56	20
18	11	12	7	41
10	4	14	8	14
11	5	15	32	28
29	7	6	40	40
6	4	20	39	15
25	8	14	19	4
5	11	14	43	25
24	11	6	40	24
22	12	12	8	13
25	5	17	38	32
5	8	13	43	47
23	10	8	42	32
15	10	16	40	57
2	4	16	33	18
20	11	6	24	49
26	3	12	7	10
23	4	13	43	16
23	10	9	42	59
10	3	16	6	9
25	5	7	12	54
7	10	12	18	53
11	9	7	28	48
16	11	15	31	31
18	8	15	8	17
10	11	15	44	14
10	8	10	30	26
23	4	21	35	9
2	6	17	16	41
29	7	8	40	39
26	11	19	0	49
31	7	8	12	52
16	3	23	1	52
15	12	11	20	25
5	5	10	43	38
17	7	22	50	45
13	4	10	42	57
9	12	8	22	8
14	9	22	45	55
4	3	6	8	44
7	10	8	42	52
19	8	21	14	39
1	9	10	18	57
28	9	19	6	58
22	7	8	40	42
25	6	20	21	36
29	10	22	47	27
30	3	22	57	44
22	10	11	44	17
22	9	6	24	56
18	11	22	45	38
27	10	19	17	4
29	10	9	58	42
28	7	21	3	54
30	11	13	55	14
7	5	8	54	41
13	3	20	21	15
22	5	19	36	15
26	8	19	25	20
10	3	21	45	57
2	7	19	54	44
18	3	19	11	7
9	6	9	7	21
11	5	19	44	39
16	12	10	55	36
31	8	19	36	30
26	6	18	59	10
14	7	5	58	30
21	9	17	55	25
28	5	6	1	45
29	5	20	39	5
15	7	19	0	0
13	3	12	54	35
9	9	18	5	13
14	7	19	26	23
1	10	16	28	42
12	5	14	42	38
26	10	20	39	28
23	9	8	54	6
24	11	18	5	59
11	12	8	50	53
1	7	9	11	16
29	12	15	57	42
24	3	19	56	27
6	8	16	55	38
30	7	18	5	8
3	9	8	13	21
1	9	18	0	35
4	8	17	4	40
24	9	10	6	56
15	4	9	31	49
9	4	6	16	41
19	6	18	16	48
4	6	16	24	58
22	4	7	5	31
30	12	13	53	26
21	8	15	55	12
2	10	13	30	47
18	12	14	54	41
6	8	17	7	25
31	7	6	25	18
11	8	8	24	46
4	11	11	19	48
14	9	11	31	3
7	5	11	30	56
28	5	19	19	37
24	9	9	10	48
24	6	19	28	0
9	3	19	53	39
28	10	6	57	13
28	12	20	7	57
1	6	21	14	40
11	11	8	21	10
2	4	14	19	57
22	5	21	43	49
8	7	19	5	47
21	9	16	30	41
27	7	11	31	56
28	8	22	58	46
25	8	8	20	54
3	3	7	20	53
16	3	17	52	17
29	12	8	34	1
14	8	14	55	40
6	7	22	3	7
26	6	11	43	23
18	9	11	55	33
17	9	15	42	54
29	6	16	42	52
5	6	7	13	23
9	7	12	54	42
18	11	9	30	33
9	6	13	42	58
26	11	15	18	25
19	10	18	33	52
11	9	15	55	16
2	10	19	55	48
19	10	20	6	44
3	3	8	42	6
17	6	9	55	43
6	10	11	43	47
8	6	20	20	2
11	8	18	57	41
3	11	11	20	26
8	9	5	58	59
1	6	20	29	38
23	11	20	7	25
11	8	20	16	16
19	3	17	29	6
19	3	9	31	45
22	5	13	54	49
8	10	6	39	47
9	12	13	5	4
10	6	19	34	0
24	11	18	24	7
22	4	9	43	30
3	3	19	19	35
10	6	22	35	0
11	3	6	17	6
25	6	9	55	14
28	7	17	42	25
1	4	17	5	56
3	11	9	43	1
18	11	21	2	27
26	6	9	31	54
4	5	8	19	19
23	10	14	55	8
11	5	6	49	7
1	4	9	56	25
31	12	9	15	40
5	11	15	34	25
30	12	20	3	41
15	6	19	45	22
22	6	20	56	39
15	5	17	51	21
21	9	12	43	32
23	9	20	45	6
21	5	22	27	41
17	9	18	46	19
1	10	8	12	45
6	3	13	45	14
19	3	18	17	42
16	6	8	43	21
18	5	18	48	45
19	3	10	6	47
16	6	8	7	6
26	8	7	53	25
16	3	12	29	55
10	3	9	55	10
11	12	7	12	55
24	6	16	21	14
13	3	17	20	31
23	4	19	54	52
10	8	22	3	49
2	4	21	42	49
25	3	14	21	36
10	9	17	9	23
15	5	11	55	35
23	10	16	40	44
21	7	20	50	30
2	7	20	4	45
23	9	16	9	6
8	5	18	59	26
5	8	14	42	56
3	6	16	53	39
10	9	17	32	28
1	9	7	37	17
10	7	9	1	41
24	6	20	39	21
14	7	18	5	34
4	11	8	26	50
14	4	15	54	48
20	4	10	30	41
30	12	8	40	23
14	9	20	6	16
12	3	12	29	36
19	10	19	7	10
8	4	15	19	24
5	10	11	30	16
31	3	21	34	3
31	7	18	46	5
8	5	11	8	31
9	3	22	17	56
31	12	10	14	35
3	9	7	54	40
12	5	11	18	31
16	11	10	43	18
7	12	15	54	44
18	6	9	6	36
14	5	7	58	22
27	8	16	19	34
30	7	17	42	21
8	12	9	43	17
24	6	17	5	5
4	9	16	35	15
9	11	7	36	51
16	3	8	18	43
24	9	21	39	10
28	8	9	30	59
20	5	11	42	48
7	8	6	48	48
14	9	9	20	43
11	12	8	20	47
12	8	9	21	33
20	11	19	55	58
4	8	9	7	23
22	7	13	55	14
29	10	14	19	8
19	8	9	26	36
24	12	11	15	9
23	11	8	2	39
4	11	19	3	43
27	11	12	42	42
8	5	13	42	41
4	9	21	52	33
17	12	18	14	28
1	9	11	31	47
28	4	10	7	26
21	7	15	19	40
16	11	8	41	54
10	12	14	42	50
30	3	19	19	13
26	6	11	18	45
30	3	11	42	56
7	10	12	55	32
10	8	13	31	34
18	3	15	54	9
2	3	8	44	3
4	8	19	5	15
6	5	22	44	58
21	10	8	39	33
9	7	10	54	50
6	7	16	8	43
18	8	19	46	53
19	3	21	32	59
1	4	17	16	54
9	4	9	18	51
6	3	6	32	50
9	11	14	7	30
23	3	14	55	27
24	11	6	48	53
12	11	8	57	29
26	5	8	43	12
14	7	8	11	18
3	3	13	42	56
13	4	6	56	14
24	12	6	16	9
21	10	11	7	18
21	7	18	34	46
1	7	13	44	9
29	5	8	37	21
11	11	21	4	23
25	3	14	42	36
17	4	19	53	50
20	5	21	50	36
6	11	12	19	43
24	4	9	19	20
12	5	20	38	27
1	6	5	58	45
10	7	13	31	39
3	11	16	16	35
4	12	7	29	2
9	12	10	6	2
8	5	14	54	2
22	6	6	9	46
7	7	13	5	41
20	10	8	15	27
4	3	16	53	53
16	4	9	43	39
24	6	16	6	25
3	11	18	46	32
15	7	8	40	9
18	5	16	32	4
20	3	22	3	29
19	5	8	43	26
15	4	7	21	35
4	8	18	36	15
9	7	14	31	24
23	12	10	42	56
23	10	10	7	14
9	12	8	5	6
22	6	8	43	3
2	4	22	48	13
9	6	18	17	41
14	7	11	42	53
6	3	17	51	16
3	11	16	41	30
16	12	9	10	45
15	4	17	32	7
19	11	17	18	53
23	11	12	31	6
6	10	14	54	20
15	10	16	29	26
27	8	16	56	23
27	4	9	19	8
2	7	10	55	1
19	3	18	40	28
2	4	17	16	59
9	3	15	19	1
27	4	15	7	18
10	3	20	11	49
5	10	9	31	12
16	9	12	18	58
8	6	7	38	39
17	11	12	55	19
15	9	13	53	41
2	10	22	38	43
15	4	9	55	43
29	6	8	56	12
6	11	8	20	11
10	12	16	17	59
1	7	15	56	5
21	5	20	39	1
23	9	8	40	34
31	3	9	18	55
27	5	10	10	42
28	5	7	57	53
27	3	19	9	37
16	12	18	44	33
8	12	21	3	24
5	5	19	17	34
6	8	10	30	28
13	3	20	56	10
10	4	22	0	52
27	7	14	31	49
23	9	17	43	31
8	5	6	10	18
8	9	6	56	45
8	6	14	7	21
7	7	8	54	44
12	11	19	1	54
11	3	11	54	3
17	6	17	17	21
3	3	16	34	12
20	10	11	55	13
11	3	8	49	33
16	3	11	42	46
6	4	8	56	20
16	3	8	6	7
29	12	11	43	5
7	4	20	48	49
22	4	6	9	28
30	6	9	31	26
1	10	9	1	13
21	12	8	1	15
18	6	8	54	26
12	11	9	42	43
25	3	16	6	10
27	4	21	23	24
7	7	9	31	34
22	12	8	1	3
18	6	17	17	1
12	8	15	20	12
2	12	14	54	8
11	11	14	7	1
29	12	8	26	9
2	10	11	7	40
5	3	18	49	9
7	4	16	42	55
1	7	14	54	17
10	11	20	39	38
30	12	9	56	24
4	3	14	32	20
9	9	15	43	48
20	11	16	8	15
10	3	23	12	52
18	6	22	45	40
23	3	21	8	46
7	8	7	57	17
28	8	7	29	19
6	8	14	44	8
11	6	22	54	30
25	9	13	53	37
9	9	19	55	17
18	6	12	30	38
9	9	18	26	32
17	9	11	31	58
16	4	12	55	1
11	11	9	1	22
26	6	7	5	16
17	7	13	7	21
24	9	13	19	15
11	8	6	0	30
29	6	17	50	50
8	12	16	42	54
5	5	20	30	14
26	6	8	19	40
10	8	8	5	57
26	6	8	1	48
10	8	11	8	1
20	5	19	9	11
1	9	12	56	29
13	8	18	36	54
2	12	19	20	56
9	6	20	52	2
26	6	9	55	16
23	6	16	7	5
16	3	18	16	59
26	3	13	55	25
24	8	16	42	31
28	12	10	19	15
31	8	11	31	21
9	6	16	7	57
18	5	16	53	22
22	7	13	31	2
21	12	12	19	0
10	3	9	43	44
15	5	9	19	27
4	5	19	44	29
14	9	17	56	2
7	4	17	6	3
23	11	13	53	5
22	12	22	2	55
27	5	9	51	0
14	4	18	4	59
13	3	21	15	10
10	4	17	33	29
30	3	18	17	24
29	9	12	8	54
10	7	6	58	13
7	8	16	13	38
19	11	12	42	53
27	8	6	49	27
27	5	13	6	43
13	5	13	55	12
17	11	9	1	46
9	9	19	24	14
19	11	19	51	48
27	3	19	36	38
28	10	13	52	40
23	11	17	31	53
15	4	11	8	17
23	3	15	43	10
1	9	11	44	24
26	3	12	55	20
23	6	13	42	47
15	12	6	24	51
25	5	7	5	35
18	5	11	18	50
23	10	19	14	28
30	4	21	23	57
15	6	17	50	40
23	12	11	19	30
17	9	11	54	47
21	7	22	50	49
31	8	14	31	24
4	6	13	8	40
2	12	18	14	58
25	11	15	54	16
1	6	10	19	9
23	9	6	39	45
13	4	18	38	39
21	10	16	19	13
22	9	8	1	56
23	4	11	43	10
9	11	8	3	17
15	10	9	21	47
26	3	8	20	16
31	8	12	31	18
5	8	19	7	52
14	7	9	13	14
10	4	16	43	7
31	3	20	11	39
21	10	15	43	17
9	3	8	45	16
3	8	11	6	17
29	7	16	28	45
8	12	6	9	45
21	5	17	30	54
1	4	10	44	18
1	10	8	51	20
30	3	18	40	55
4	8	17	56	24
22	6	9	19	27
5	3	23	3	24
8	10	7	37	6
23	6	19	47	18
5	11	18	12	35
10	3	14	7	30
22	6	11	43	10
12	5	8	42	41
2	7	19	45	33
31	7	21	13	59
12	8	16	6	22
2	12	16	29	37
18	6	14	54	40
19	5	14	54	53
26	3	18	32	19
28	4	8	31	16
6	5	18	28	25
1	12	19	36	50
1	6	16	18	49
15	7	19	6	19
23	4	21	41	32
17	8	21	28	1
14	7	21	15	7
11	3	21	15	4
17	8	13	19	37
20	5	11	55	2
30	9	14	18	31
9	3	6	48	48
24	7	9	20	29
3	8	15	43	5
15	6	13	42	39
20	5	20	39	43
10	3	21	37	17
27	4	20	4	9
27	3	16	6	22
20	5	18	17	30
13	7	17	12	44
16	6	18	29	45
10	6	18	48	46
29	5	21	23	46
11	9	7	21	6
28	5	14	31	56
2	9	16	21	7
16	4	5	59	25
28	7	16	44	4
3	9	7	36	45
7	8	6	9	56
4	6	15	25	53
24	6	14	54	47
19	11	6	24	55
13	11	21	27	25
14	8	8	11	54
22	5	14	29	27
8	6	12	19	42
14	8	11	31	37
2	12	10	30	42
7	8	8	51	7
22	10	22	45	35
5	10	17	31	0
14	4	16	19	10
16	7	8	31	25
29	4	13	43	24
3	3	20	30	7
10	4	16	21	41
2	10	8	52	29
24	7	6	10	41
18	8	7	36	51
23	3	14	37	0
22	5	10	17	35
17	9	14	55	30
12	6	6	9	28
26	5	12	53	32
22	5	13	30	44
4	3	15	42	34
10	4	17	7	59
13	11	6	39	37
14	9	12	30	20
24	7	14	55	14
12	3	21	37	25
6	11	9	10	42
25	3	9	7	34
21	8	20	35	31
29	9	17	19	18
29	5	20	29	53
19	3	17	10	10
4	3	8	44	16
23	11	18	12	35
23	12	16	7	12
25	9	9	20	11
8	4	16	24	0
10	11	6	10	21
15	12	6	1	14
22	12	13	41	54
3	12	6	19	20
11	9	19	1	39
25	6	21	15	27
5	3	17	52	23
15	9	15	31	50
14	4	12	44	42
15	5	13	41	48
2	3	6	32	45
29	10	19	15	2
15	7	8	2	57
29	4	19	56	8
14	12	16	5	58
28	10	12	30	46
25	6	20	30	41
4	8	10	43	37
10	6	10	19	51
19	8	19	6	43
5	6	6	17	31
6	3	6	49	16
11	6	20	47	44
3	12	18	7	34
5	5	19	45	51
23	7	18	45	11
28	4	11	54	51
29	6	18	1	51
17	8	18	14	16
6	5	7	56	46
21	7	12	42	24
1	4	16	7	25
22	12	14	42	44
23	11	9	43	24
6	8	19	25	2
27	7	19	45	19
17	6	12	55	29
9	10	14	55	0
13	4	17	17	13
3	12	14	54	11
18	5	19	35	57
12	5	8	54	44
4	12	10	6	20
20	10	16	53	17
14	7	17	54	54
26	6	8	10	13
23	7	14	31	54
10	8	18	15	22
22	12	12	53	48
2	4	20	57	30
11	8	11	31	30
23	9	18	6	39
13	8	20	51	32
12	3	19	11	32
6	11	14	53	57
16	7	7	36	55
17	4	12	7	53
1	10	13	20	15
16	4	16	18	37
18	12	20	50	14
3	3	12	54	22
12	6	19	36	24
17	7	18	51	51
14	4	14	19	39
11	6	6	56	6
20	4	6	41	6
12	5	19	10	7
24	4	10	18	28
8	9	13	43	42
23	6	19	28	28
5	5	15	7	30
14	12	18	4	53
3	7	6	57	53
3	7	13	45	19
25	11	11	30	49
9	12	11	31	40
31	7	21	28	15
22	7	7	29	26
27	10	15	41	47
22	5	12	30	31
21	10	11	54	54
11	6	11	30	53
6	4	9	42	57
22	12	11	19	7
13	7	22	39	24
26	10	17	43	20
11	8	14	18	21
23	6	20	39	9
23	7	12	18	49
20	11	20	27	19
3	6	10	31	18
9	12	8	14	34
29	5	20	24	0
3	6	7	56	40
17	6	19	8	54
18	11	19	24	24
10	11	11	43	6
11	6	11	6	49
17	3	12	42	2
7	12	16	17	48
4	5	13	9	2
28	9	12	43	41
21	5	8	41	52
24	7	21	14	38
25	3	13	8	36
16	6	11	54	49
10	6	12	19	47
29	5	22	17	9
29	6	19	20	28
23	4	8	20	13
4	12	18	34	18
23	10	10	20	13
18	12	7	5	25
1	12	12	18	49
28	8	17	34	3
17	7	21	51	6
25	6	11	18	51
27	7	14	19	24
31	7	18	25	41
27	10	20	39	52
31	7	12	6	57
1	10	11	54	58
24	6	8	7	14
30	6	21	15	2
14	8	17	10	4
3	9	13	54	44
3	8	16	43	19
18	6	21	15	34
8	12	14	18	50
5	8	15	31	1
28	5	11	54	56
27	5	13	44	32
17	4	9	7	23
21	9	22	46	21
30	7	21	50	50
29	4	22	53	46
22	9	14	55	21
23	9	8	12	13
31	8	13	43	30
10	3	17	7	27
5	10	16	8	58
22	9	21	39	20
13	7	16	5	2
30	7	19	25	17
23	11	17	57	0
8	10	19	25	12
25	6	10	7	26
19	6	15	19	48
22	4	6	48	43
4	8	17	42	8
10	12	13	19	44
22	12	19	50	39
13	5	12	30	18
17	7	13	19	40
5	10	20	6	31
14	10	17	1	53
7	4	14	19	0
28	10	8	10	59
10	3	7	4	55
9	3	22	11	12
7	5	15	43	3
8	7	19	16	9
28	9	8	11	23
27	7	12	54	51
30	10	6	33	25
20	3	13	6	20
16	3	7	12	16
13	5	18	39	35
24	8	20	26	28
4	8	8	3	43
11	12	21	6	45
19	3	13	19	12
27	10	13	42	36
14	7	18	17	36
18	11	14	18	38
10	8	11	32	6
7	12	11	31	6
18	9	20	21	17
29	4	21	33	43
23	3	9	32	13
1	10	6	17	29
7	5	15	19	7
26	5	20	56	47
10	9	12	19	32
30	6	10	7	19
15	12	11	42	51
24	11	15	19	41
11	6	19	17	33
11	5	6	56	43
17	4	13	6	51
18	6	22	17	12
14	4	19	54	30
11	11	6	56	41
15	12	7	11	43
16	11	20	39	57
21	9	18	18	31
23	9	10	55	3
1	12	20	51	23
25	9	7	22	27
12	6	19	17	55
24	11	11	30	51
14	5	18	2	15
30	10	19	7	36
18	9	8	12	25
4	3	20	7	52
3	6	11	7	47
23	12	8	52	29
23	10	11	20	30
6	8	14	19	31
9	3	7	56	4
4	9	11	7	10
11	8	12	42	28
19	3	22	10	9
2	6	8	43	33
10	6	8	42	34
31	7	20	15	9
24	8	19	55	45
11	9	9	11	59
10	11	7	0	41
20	4	16	43	5
24	7	12	20	41
20	3	18	29	46
24	11	17	43	6
17	12	18	38	13
28	7	7	6	38
13	7	10	30	43
16	3	14	9	6
29	6	17	20	14
15	9	12	44	0
23	6	8	43	30
14	12	18	35	9
3	11	10	42	55
24	12	6	32	24
16	12	11	43	24
10	4	6	35	48
17	7	13	43	12
5	8	7	13	49
26	6	16	44	4
2	6	6	56	56
10	6	8	19	42
18	12	6	23	16
6	3	22	27	45
17	4	6	33	22
9	12	6	17	31
14	7	6	48	52
28	5	8	50	10
18	3	21	3	3
6	10	15	22	6
14	5	9	31	54
28	9	16	18	20
4	12	6	57	12
29	9	21	3	23
17	9	15	18	35
28	8	13	31	16
6	11	7	12	48
17	6	6	35	47
26	10	6	48	22
22	10	16	7	0
1	7	15	19	47
25	8	13	53	44
24	4	7	56	36
2	3	20	2	11
20	4	20	29	59
6	11	21	42	14
28	12	12	42	55
11	12	15	43	24
25	6	13	7	42
9	3	19	33	45
9	9	10	6	6
16	7	9	30	57
13	4	21	15	37
11	12	7	29	5
2	3	15	9	28
24	11	8	11	18
16	4	15	7	41
13	11	15	54	57
10	3	22	49	24
28	7	19	16	26
26	11	6	56	56
24	11	11	55	13
28	5	17	56	12
1	4	22	55	29
26	6	11	6	37
6	10	12	42	17
21	8	11	47	48
7	8	6	24	21
9	12	7	21	17
22	7	14	19	48
10	7	6	33	43
29	5	8	45	22
29	10	8	31	45
2	9	16	55	24
30	10	10	30	44
9	3	19	46	54
2	10	9	20	37
24	4	20	30	2
14	9	20	29	14
6	10	14	18	37
2	3	21	16	5
27	3	8	20	39
3	6	19	14	5
8	7	6	54	59
14	8	18	35	50
5	11	10	56	40
28	8	18	37	14
3	11	14	18	34
8	5	15	55	29
28	7	14	8	6
4	9	8	51	34
19	6	16	19	50
26	11	9	10	52
4	8	17	31	24
6	10	8	21	7
12	3	19	17	45
28	9	14	8	8
9	11	12	30	10
7	5	14	30	23
22	6	21	5	57
4	9	11	19	9
11	11	14	31	7
22	9	7	52	47
10	11	7	12	41
25	9	8	31	59
20	5	7	36	55
19	5	21	50	33
18	11	10	54	3
1	6	20	21	17
28	5	22	43	52
29	6	12	55	28
6	4	15	42	52
6	5	18	39	44
8	10	10	20	19
10	12	20	2	38
10	6	13	54	36
19	5	18	40	28
20	4	8	55	1
15	12	6	17	51
12	3	11	54	31
2	12	15	42	47
8	7	15	42	58
4	9	6	1	44
24	6	11	18	39
21	9	6	10	36
28	12	9	11	12
5	3	6	25	22
29	9	8	13	10
24	4	16	54	4
9	7	8	34	37
24	9	20	15	31
1	12	8	40	24
16	9	15	20	26
1	7	19	5	14
19	5	11	43	12
26	8	8	13	54
29	10	20	5	3
14	7	10	44	0
5	6	22	48	58
1	9	21	39	7
19	5	14	7	30
12	8	20	27	11
12	8	17	44	58
27	11	8	21	36
29	5	6	39	46
10	11	8	37	9
11	8	20	7	38
7	12	6	57	41
12	5	19	28	19
19	11	21	3	47
25	11	6	48	9
28	8	21	39	43
17	8	9	14	4
6	7	15	32	36
18	3	17	19	45
21	12	15	21	44
19	3	11	6	42
17	3	6	17	4
26	8	15	55	26
24	8	10	55	12
3	9	12	55	9
11	6	17	51	57
15	10	17	8	16
15	9	9	30	59
30	4	20	12	28
27	11	9	21	20
8	5	8	42	5
10	9	8	34	57
7	4	20	3	0
